master_id,final_split,fold,file_name,orig_split,orig_image_id,source_group,source_name,md5,sha256,width,height,annotation_count,is_negative,class_names,Channel,T-beam,HI-Beam,Angle Bar,Sheet Pile
695,train,0,000695.jpg,valid,68,-2024-04-08-181435_png_jpg,-2024-04-08-181435_png_jpg,f0089718ea585e81f4472dce61d19e14,121f52e374606d6ee08d0593895eaf0908abce4c4c39c20016beb5fedb38e699,640,640,5,False,T-beam,0,5,0,0,0
696,train,1,000696.jpg,train,293,103f559751e75f575b7101078f8b0fa.png,103f559751e75f575b7101078f8b0fa.png,f0e9121b28830dd558ad6d9fe6144d65,2fdbd7b0ed02fbfbdbdf6a37b5b24e1e661818798a53dfb284e2300265882af3,493,624,19,False,T-beam,0,19,0,0,0
697,train,8,000697.jpg,train,4,aefc528c-6ee9-4f61-81f9-c945f58343dd.jpg,aefc528c-6ee9-4f61-81f9-c945f58343dd.jpg,f1173a717de2985d91c492bd675cc920,1bbadea85f3ce97f8d82a82af5f39426c7618ecad57ffe92a1507212ac736610,574,1020,45,False,HI-Beam,0,0,45,0,0
698,train,9,000698.jpg,train,171,-2024-04-08-181001_png,-2024-04-08-181001_png,f14ab241db110fd36dfd90f744e9f01a,368e3867f4c11e84cd840f3078ab214f3ee3d6286610be40a168bc15f2fa1e3a,640,640,10,False,T-beam,0,10,0,0,0
699,train,0,000699.jpg,train,247,Welded-Steel-Section-with-T-Shape_jpg,Welded-Steel-Section-with-T-Shape_jpg,f1525b680075774f5cbef1cde935be5e,0490694e9308364bd7959fa7d6f4e9a0bef0e7b60c8723d1670dea841cfb27ca,640,640,13,False,T-beam,0,13,0,0,0
700,train,4,000700.jpg,valid,16,-2024-04-10-132218.png,-2024-04-10-132218.png,f17ded181375649362caafb5ed132a70,621b253b038c5290716a2e8788d18b54307cc23ebc9fb6a56dcec3591257f6f1,233,196,5,False,T-beam,0,5,0,0,0
701,train,1,000701.jpg,train,597,-2024-04-08-181056_png_jpg,-2024-04-08-181056_png_jpg,f2a75163fbc411eea1e089e20fe7ce20,05dead57badd3caa964818e731d05df72cbe602dcc8a49b71e397fb500289f85,640,640,3,False,T-beam,0,3,0,0,0
702,train,1,000702.jpg,train,410,d01bdd40-12_jpg,d01bdd40-12_jpg,f2c31bf8e80e764d79a49c201601b841,2960fb2e56f09ab95090a8600d35c70c31f9eb90c14a5a4bf16dc986d3b782aa,640,640,40,False,Angle Bar,0,0,0,40,0
703,train,8,000703.jpg,train,203,0f4060d50c39f101b100626f93d1f04_png_jpg,0f4060d50c39f101b100626f93d1f04_png_jpg,f2f32f6114b4fea0ae99e68511a469dc,342efef45d8b8524b76f791c1ebf369f87d9a4fa1d25ffab91c1c12b88bf1809,640,640,10,False,T-beam,0,10,0,0,0
704,valid,2,000704.jpg,train,194,xc066iwm_png_jpg,xc066iwm_png_jpg,f2f84e0584dfa5e014b85cbfd66e0061,4625c7a84378dec120a376dd6402313610ef3d1f93fb81bd788e3b360fa7b1d0,640,640,8,False,T-beam,0,8,0,0,0
705,train,0,000705.jpg,train,95,-2024-04-09-190750_png_jpg,-2024-04-09-190750_png_jpg,f2f9fbaea2e9ea3b6ffbdf637f791584,2690dfb26ea7ddee612013373b8619b987283d2194311fd911ba8c0d6e8c81f0,640,640,6,False,T-beam,0,6,0,0,0
706,valid,2,000706.jpg,train,338,-_20230924182506_png.jpg,-_20230924182506_png.jpg,f344e65c432c8e17966204bbe5d176dc,1640cf7b1b9aa62c497ecab152f0dc37d8792897570a5360512cfb09e4540db9,484,283,5,False,T-beam,0,5,0,0,0
707,test,6,000707.jpg,train,379,7f954053-8e72-4556-82a9-809ff3810fb1.jpg,7f954053-8e72-4556-82a9-809ff3810fb1.jpg,f37488104ab2edbb5cfc57422379d29f,ceedf9f1bd79e1828120d90839b4b27470943f8618199e63fab13160f2bf58d8,810,1080,273,False,"Channel,HI-Beam",52,0,221,0,0
708,train,8,000708.jpg,train,17,-2024-04-09-190738.png,-2024-04-09-190738.png,f3c0ec40bc06789bf3da9149278fd65c,354a35c842c63185f7c917e283e864db44227ff7e78f614bc2408c729109459c,353,191,5,False,T-beam,0,5,0,0,0
709,train,1,000709.jpg,test,49,xc066iwm_png.jpg,xc066iwm_png.jpg,f3ef37976afa555c34fe5f19d3362959,e549b9aa867bead2d69ac5a1dab7859ce48934a97ab0415f1655de176e7328c0,138,137,8,False,T-beam,0,8,0,0,0
710,train,5,000710.jpg,train,163,d01bdd40-12.jpg,d01bdd40-12.jpg,f443ea8e88f5def8c833366dde10ec1e,c340ced54cf7942fb5cf6b8ff15bce0cf9a0379b170eef7ac5c411e77e3a6ecf,416,416,32,False,Angle Bar,0,0,0,32,0
711,test,6,000711.jpg,train,1,8c41814c-8.jpg,8c41814c-8.jpg,f46a7a09592f8fc50f2c2f864857032c,57602badd2c67cb76e0a7e19bed36d0f620e60217be93a02165693ffcc47fd76,416,416,6,False,Angle Bar,0,0,0,6,0
712,train,0,000712.jpg,test,61,-_20230820171912_png_jpg,-_20230820171912_png_jpg,f4c8981e8312f072151615eb0365ca83,4279e0e09ac5183271e1926cd1a7c7c5a34c066d39b22a09aa9cb56ab982297c,640,640,23,False,T-beam,0,23,0,0,0
713,train,1,000713.jpg,train,443,759f370d-c956-46cf-aa38-c9d6059b855d.jpg,759f370d-c956-46cf-aa38-c9d6059b855d.jpg,f4d34199e906ff7f9c1ee278a83552da,cfe351700d9011bc988ae173cc0b5537e4cf2bc9e086f0a29a1d41fcb074abf7,1080,810,0,True,,0,0,0,0,0
714,train,8,000714.jpg,train,211,I-beam-price17.jpg,I-beam-price17.jpg,f5ecf21fbe8e518b01c2b96586faaefa,5b108fa0df830313bd72b639337c433e2822c1b65924eb4a404120c446dc0176,140,140,1,False,HI-Beam,0,0,1,0,0
715,train,9,000715.jpg,valid,28,-_20230708190625_png.jpg,-_20230708190625_png.jpg,f633f78cc80585a17225f69abeacd80d,b632bc453de4c8885e628bba648b4ca0f4e06add8a680568e1c50fa1b78cda32,599,534,1,False,T-beam,0,1,0,0,0
716,train,3,000716.jpg,train,100,images-5-.jpg,images-5-.jpg,f6b80de1b5d44f4a6d8c9576fee3ba32,8f1f04af63e66b0f22392aba962993d070198f29fba951bee8a0cda4a78e3989,225,225,8,False,T-beam,0,8,0,0,0
717,test,6,000717.jpg,train,159,d2e9bf12-6da6-49ed-89c2-e7a31326df59.png,d2e9bf12-6da6-49ed-89c2-e7a31326df59.png,f6e1781d37e8f0fe1978f205ef7470ed,7a2254bd9aaa838540c54b8c2eff43a9183b34dac439e5cbffcff35c1c5aa483,500,500,3,False,T-beam,0,3,0,0,0
718,train,1,000718.jpg,train,351,-2024-04-08-181107_png_jpg,-2024-04-08-181107_png_jpg,f6e57a5c9fa914cdd4ebaa009549a770,b5d322e7c5521c41d52aecd4583eeb28ac68f6e9fca2f1ec55769b59211f0dd4,640,640,6,False,T-beam,0,6,0,0,0
719,train,3,000719.jpg,train,568,-2024-04-08-181539_png_jpg,-2024-04-08-181539_png_jpg,f78ecdde972c57542b4dbff3a6b1578a,837971526f3b7a67ad2a6a8634a8495fb83d7e20eedd470e8778c4d778e34b8a,640,640,3,False,T-beam,0,3,0,0,0
720,test,6,000720.jpg,train,269,-2024-04-08-181147.png,-2024-04-08-181147.png,f7e5c0a5011189aa0b81aed2a4bf3f4d,fd98503966bcad33aa106eb80385670f45a86da82a6eeac38cd9501376aff34d,286,314,11,False,T-beam,0,11,0,0,0
721,train,0,000721.jpg,test,28,59041c11-42aa-4be6-8cec-333e68075cfe.jpg,59041c11-42aa-4be6-8cec-333e68075cfe.jpg,f85d2be5a44676854918d37e30367db4,1a923c4f0a9de52e91725d410d66871a128c23a469cdfcb7d021b0fedad1c961,574,1020,221,False,HI-Beam,0,0,221,0,0
722,train,3,000722.jpg,train,374,-_20230924182429_png.jpg,-_20230924182429_png.jpg,f91b3561ec3327b45fc9631392a87831,2d87e9858cbbd31eda34cd1e4e1aea34099165f8a8fc47f4c15d819ea23bc02d,559,538,3,False,HI-Beam,0,0,3,0,0
723,train,8,000723.jpg,train,353,923a108f41cc108b080c4fe180deb58_png_jpg,923a108f41cc108b080c4fe180deb58_png_jpg,f9433bcaf2293ddea3ea7fafc546963b,f173d916c9e0e00ee20d10a9e997131cb5ba8c46239a444a48b71a9a99cf9909,640,640,10,False,T-beam,0,10,0,0,0
724,train,5,000724.jpg,train,328,fe395024-27.jpg,fe395024-27.jpg,f9499e9d90ea29ad77311ac1340f9cba,6dd3ea1f3b742c31f3e61631fc876275a1eaf13a9b47ecb71b5d4d7e60a82dbe,416,416,20,False,Angle Bar,0,0,0,20,0
725,train,3,000725.jpg,test,66,-2024-04-09-190957_png_jpg,-2024-04-09-190957_png_jpg,f9628e79bbc41be3a2f91258e845b4d1,450f8d24537273a3a59ac9b3e23ee189dde60c58ad7a7becf6ccc386b4f6e83c,640,640,14,False,T-beam,0,14,0,0,0
726,train,3,000726.jpg,train,461,6c04c28e-cc96-43cc-9e1f-b2d0d0c7c5ee.jpg,6c04c28e-cc96-43cc-9e1f-b2d0d0c7c5ee.jpg,f9c774958c9bc61edaf8c5e031d6fd2e,828f32bbc29cd633215574bcb88a5fdd921fa44311a5383003d10a1eb7c519d8,1080,486,421,False,Channel,421,0,0,0,0
727,train,3,000727.jpg,train,359,-2024-04-08-181358_png.jpg,-2024-04-08-181358_png.jpg,f9dc7df3698d2248cbc880798cc7ea91,dd8c3a9a70ab0a3301aa966eb750b6d15d9c0795820847cdcc124c56b5f2fc7e,367,231,5,False,T-beam,0,5,0,0,0
728,train,5,000728.jpg,train,253,-2024-04-08-181319_png_jpg,-2024-04-08-181319_png_jpg,f9e47396696c0c9c8260c0b772878c91,8495c3c3ef6e8c64835933a483f3f452d33a51aa073ea64d01d7dec7decf7d4c,640,640,7,False,T-beam,0,7,0,0,0
729,train,1,000729.jpg,valid,22,-2024-04-08-181342_png.jpg,-2024-04-08-181342_png.jpg,fa24dacda390f0523468fb7f0783b7de,fdcf352e88681a2412879d3026ba35af25037e027a46f60383a38465a20efd92,394,198,5,False,T-beam,0,5,0,0,0
730,train,7,000730.jpg,valid,29,d2e9bf12-6da6-49ed-89c2-e7a31326df59_png,d2e9bf12-6da6-49ed-89c2-e7a31326df59_png,fae2721d4469985f284e51a5da52d1e6,c6fcb980fdbb563b2084b5413d490ded3ffbe04351abe1dfda78db4cabd29b84,640,640,3,False,T-beam,0,3,0,0,0
731,train,8,000731.jpg,train,406,-2024-04-08-181153.png,-2024-04-08-181153.png,faf41ffc845a934371627ac4c6ca09a4,db65676e1a7449581bae8413f3f629d62e0504b2fd062766820834b7787ac964,299,340,10,False,T-beam,0,10,0,0,0
732,train,7,000732.jpg,valid,10,-_20230708190625_png_jpg,-_20230708190625_png_jpg,fb43e74e8e85f1f1178a6a73805fe942,e2d0d90049a74d93653f72b9daadb60d29ca362a156e6fea90e3d99f5cc3df08,640,640,13,False,T-beam,0,13,0,0,0
733,train,5,000733.jpg,train,580,d01bdd40-12.jpg,d01bdd40-12.jpg,fbdd378811744a9b04dfd09c23568390,b29a722fa46ae5afdc9699361f9fee23df136c3aa2ece552fb38c67f8585d23c,416,416,23,False,Angle Bar,0,0,0,23,0
734,train,4,000734.jpg,train,595,-2024-04-08-181746_png,-2024-04-08-181746_png,fc5c5395615ad8cdc19460a7962e0e20,7c5f01689a1725745faabc2b481800fbfc49895907e9416239da16038685a6e5,640,640,5,False,T-beam,0,5,0,0,0
735,train,7,000735.jpg,valid,32,-2024-04-09-190738_png_jpg,-2024-04-09-190738_png_jpg,fd1f40da548809251749f99beadf5062,f885d93681774cef36431e2b77f2dd76c4bbb5825963080b26a6fc71aab4625d,640,640,5,False,T-beam,0,5,0,0,0
736,train,5,000736.jpg,test,48,-2024-04-10-131727_png_jpg,-2024-04-10-131727_png_jpg,fd52c1bb45af78efaa0a4eaa587c9482,9936ef6950bd3c375b462a0b81eea7364bc76737bedd8b82fb4bacdcaa535d83,640,640,6,False,T-beam,0,6,0,0,0
737,train,3,000737.jpg,train,387,-2024-04-10-132132_png_jpg,-2024-04-10-132132_png_jpg,fdf12f4ddda514d0248dbf6d057de168,671bc0bd386cf5ec2ab539bfed2bf39590d3cdef48eda2a7fbb29fea88743595,640,640,8,False,T-beam,0,8,0,0,0
738,valid,2,000738.jpg,train,540,-2024-04-10-133618_png.jpg,-2024-04-10-133618_png.jpg,fe0284973fddbb1984cb9a7cbf2b25bc,faade60f2aa653e48cabf0db7633670223797db4c840243e97b34f8ee5bac784,233,131,4,False,T-beam,0,4,0,0,0
739,train,3,000739.jpg,train,183,-2024-04-08-181446_png_jpg,-2024-04-08-181446_png_jpg,fe468f530482a1dc2d0f81f104885f8f,845124131d7834f5662ec4b38fa37f739c62c63e6c8e66c47ef0c1beb20c3c86,640,640,4,False,T-beam,0,4,0,0,0
740,train,8,000740.jpg,train,386,steelbeam21.jpg,steelbeam21.jpg,fe66e2631cb1696013c87fdf551797ef,3bc40f2e970ecac55a52bb6db43c262ed887adf3183d45e6fa62427836784757,500,500,4,False,HI-Beam,0,0,4,0,0
741,valid,2,000741.jpg,train,164,xc066iwm_png_jpg,xc066iwm_png_jpg,feba5ba52554f8d0af2da52bb544ffdc,591651d9447759c2a21c7d9f10bb38e80a7dfc142e226e67aa8d29c2ce09efde,640,640,8,False,T-beam,0,8,0,0,0
742,valid,2,000742.jpg,train,498,-2024-04-08-181446_png.jpg,-2024-04-08-181446_png.jpg,ffc6a1893ae61e25e6eeffcde37bc80c,aa9f98dc06a390289a5f8d5528e29b3cc693dce287f2848fcceebade98242275,360,253,5,False,T-beam,0,5,0,0,0
